job_id,job_title,salary_usd,salary_currency,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,benefits_score,company_name,has_python,has_AWS,days_until_deadline,salary_bucket
AI14901,Computer Vision Engineer,70398,USD,Part Time,India,M,India,50,"MLOps, Python, Kubernetes, Scala",PhD,4,Consulting,2024-11-17,2024-12-08,8.3,Smart Analytics,False,False,21,Medium
AI01322,Machine Learning Researcher,70130,USD,Full Time,Ireland,M,Ireland,50,"GCP, Azure, Git",Master,2,Manufacturing,2024-01-24,2024-02-17,9.9,Smart Analytics,False,False,24,Medium
AI10673,Robotics Engineer,70093,EUR,Part Time,Netherlands,S,Netherlands,100,"GCP, Hadoop, Python, Computer Vision",Bachelor,4,Consulting,2025-01-29,2025-04-03,9.8,Smart Analytics,False,False,64,Medium
AI00088,Ai Specialist,69914,USD,FT,United States,S,United States,100,"R, NLP, SQL, GCP",Associate,0,Transportation,2025-02-15,2025-04-15,7.0,Smart Analytics,False,False,59,Medium
AI00262,Principal Data Scientist,69807,USD,FT,United States,L,United States,0,"Data Visualization, Scala, Python, SQL, Linux",Bachelor,0,Transportation,2024-12-14,2024-12-31,8.4,Smart Analytics,False,False,17,Medium
AI06348,Machine Learning Researcher,69492,USD,FT,Australia,S,Australia,100,"Hadoop, GCP, Linux",Associate,0,Real Estate,2025-04-08,2025-05-08,8.9,Smart Analytics,False,False,30,Medium
AI06693,Principal Data Scientist,69202,USD,Contract,Singapore,S,Singapore,0,"Data Visualization, R, Java, Spark",Associate,3,Consulting,2025-01-02,2025-03-09,9.1,Smart Analytics,False,False,66,Medium
AI12791,Data Scientist,69178,EUR,Full Time,Netherlands,L,Netherlands,50,"Kubernetes, Azure, GCP, R, Computer Vision",Associate,0,Telecommunications,2025-04-16,2025-06-07,9.7,Smart Analytics,False,False,52,Medium
AI06270,Principal Data Scientist,68998,EUR,Full Time,Germany,S,Germany,50,"Hadoop, SQL, PyTorch, Tableau",Associate,2,Real Estate,2024-04-18,2024-05-20,5.2,Smart Analytics,False,False,32,Medium
AI04747,Autonomous Systems Engineer,68975,USD,Contract,South Korea,L,United Kingdom,50,"TensorFlow, Java, Linux",Associate,2,Healthcare,2024-05-03,2024-06-02,5.5,Smart Analytics,False,False,30,Medium
AI13289,Nlp Engineer,68836,USD,Full Time,Canada,S,Canada,100,"Computer Vision, Hadoop, Tableau",Master,2,Automotive,2024-09-03,2024-11-03,9.7,Smart Analytics,False,False,61,Medium
AI02469,Ai Software Engineer,68707,USD,Full Time,Japan,S,Japan,50,"SQL, MLOps, TensorFlow",Associate,2,Education,2024-10-23,2024-11-10,9.2,Smart Analytics,False,False,18,Medium
AI03318,Ai Research Scientist,68516,USD,FT,Australia,L,Australia,50,"NLP, Scala, TensorFlow",Bachelor,1,Education,2024-02-25,2024-03-28,5.4,Smart Analytics,False,False,32,Medium
AI03022,Ai Software Engineer,68445,USD,Contract,Austria,M,Austria,100,"AWS, Git, Python, Spark, NLP",Bachelor,2,Retail,2024-03-07,2024-04-29,8.6,Smart Analytics,False,True,53,Medium
AI10392,Ai Specialist,68380,USD,Full Time,Singapore,L,Singapore,100,"Tableau, R, Linux",Master,1,Real Estate,2024-06-06,2024-06-20,7.2,Smart Analytics,False,False,14,Medium
AI05709,Nlp Engineer,68291,EUR,FT,Germany,S,Germany,100,"Tableau, Python, TensorFlow, Docker",PhD,1,Automotive,2025-04-04,2025-05-06,7.0,Smart Analytics,False,False,32,Medium
AI08067,Ml Ops Engineer,68286,USD,Part Time,India,L,Canada,0,"Java, Statistics, Computer Vision",PhD,3,Transportation,2024-06-11,2024-06-25,5.6,Smart Analytics,False,False,14,Medium
AI14292,Ai Product Manager,68170,USD,Contract,Singapore,S,Singapore,0,"Scala, SQL, PyTorch, Spark, Linux",Bachelor,0,Government,2024-08-22,2024-09-28,8.3,Smart Analytics,False,False,37,Medium
AI11913,Nlp Engineer,68085,USD,Part Time,Japan,M,India,50,"Java, PyTorch, Kubernetes, TensorFlow, GCP",Bachelor,2,Technology,2025-01-12,2025-02-16,9.3,Smart Analytics,False,False,35,Medium
AI11409,Research Scientist,68054,USD,Full Time,Canada,M,Singapore,50,"Java, NLP, Git, SQL, Kubernetes",Associate,0,Energy,2024-09-05,2024-10-24,7.3,Smart Analytics,False,False,49,Medium
AI13303,Ai Research Scientist,68049,USD,Full Time,Norway,S,Norway,0,"GCP, Linux, Mathematics",Master,0,Real Estate,2024-02-02,2024-03-30,9.1,Smart Analytics,False,False,57,Medium
AI06957,Data Scientist,67679,USD,Full Time,Ireland,M,Ireland,0,"Docker, Mathematics, Python",Associate,4,Manufacturing,2025-01-25,2025-03-05,6.0,Smart Analytics,False,False,39,Medium
AI07121,Machine Learning Engineer,67619,USD,Contract,Denmark,M,United States,50,"Docker, Git, Deep Learning",PhD,1,Transportation,2024-05-22,2024-07-15,6.0,Smart Analytics,False,False,54,Medium
AI09541,Computer Vision Engineer,67600,EUR,Part Time,Germany,S,Germany,0,"GCP, Azure, Data Visualization, TensorFlow",PhD,0,Real Estate,2024-04-06,2024-05-18,5.4,Smart Analytics,False,False,42,Medium
AI13657,Data Analyst,67516,GBP,Contract,United Kingdom,S,United Kingdom,50,"Mathematics, Docker, Git",PhD,0,Technology,2024-08-14,2024-09-23,7.0,Smart Analytics,False,False,40,Medium
AI01305,Nlp Engineer,67449,USD,Full Time,Singapore,L,Singapore,50,"AWS, Scala, Python, Statistics, TensorFlow",Master,1,Energy,2025-03-16,2025-04-25,9.3,Smart Analytics,False,True,40,Medium
AI03945,Computer Vision Engineer,67383,USD,Contract,South Korea,M,South Korea,50,"Data Visualization, PyTorch, Git, Java",PhD,3,Healthcare,2025-02-13,2025-04-12,8.8,Smart Analytics,False,False,58,Medium
AI09296,Computer Vision Engineer,67305,USD,Part Time,Australia,M,Australia,100,"Git, Tableau, R",PhD,1,Technology,2024-08-18,2024-09-30,5.6,Smart Analytics,False,False,43,Medium
AI02354,Ml Ops Engineer,67292,USD,Contract,Sweden,L,Sweden,100,"Git, Python, NLP, Kubernetes, TensorFlow",PhD,1,Real Estate,2025-04-17,2025-05-02,9.7,Smart Analytics,False,False,15,Medium
AI11891,Machine Learning Researcher,67285,EUR,Part Time,Netherlands,S,United Kingdom,100,"Git, AWS, Kubernetes, Data Visualization",PhD,1,Consulting,2025-04-06,2025-04-20,6.9,Smart Analytics,False,False,14,Medium
AI04814,Computer Vision Engineer,67197,USD,FT,China,S,China,100,"Scala, R, Azure, SQL",PhD,3,Gaming,2024-07-05,2024-08-10,8.1,Smart Analytics,False,False,36,Medium
AI04215,Ai Software Engineer,66968,EUR,Contract,Germany,S,Germany,50,"Git, Kubernetes, Azure, Python",Master,2,Transportation,2024-03-12,2024-04-05,6.4,Smart Analytics,False,False,24,Medium
AI03263,Ai Architect,66874,USD,Full Time,Israel,M,Denmark,100,"Python, SQL, PyTorch",PhD,3,Technology,2024-05-02,2024-06-19,6.6,Smart Analytics,True,False,48,Medium
AI06724,Nlp Engineer,66866,USD,Part Time,South Korea,S,United Kingdom,50,"Scala, SQL, PyTorch, Git",Master,2,Telecommunications,2024-07-24,2024-09-07,5.2,Smart Analytics,False,False,45,Medium
AI09801,Head Of Ai,66824,USD,FT,Singapore,S,Singapore,50,"Java, GCP, Data Visualization",Master,0,Consulting,2025-03-11,2025-05-02,6.1,Smart Analytics,False,False,52,Medium
AI02906,Ai Software Engineer,66616,EUR,Part Time,Netherlands,L,United States,0,"Statistics, Java, Computer Vision",Master,1,Media,2024-07-16,2024-08-12,7.6,Smart Analytics,False,False,27,Medium
AI14640,Robotics Engineer,66532,USD,Full Time,Japan,L,Sweden,0,"NLP, Hadoop, Data Visualization, SQL",PhD,2,Education,2025-04-12,2025-04-27,6.6,Smart Analytics,False,False,15,Medium
AI06842,Ai Software Engineer,66443,USD,Part Time,Australia,S,Australia,100,"TensorFlow, AWS, Hadoop",Associate,1,Finance,2024-01-28,2024-03-21,6.1,Smart Analytics,False,False,53,Medium
AI07058,Ai Consultant,66355,EUR,FT,France,S,France,50,"Python, SQL, Deep Learning",Associate,2,Technology,2024-12-11,2025-01-04,5.5,Smart Analytics,True,False,24,Medium
AI01269,Ai Consultant,66172,USD,Full Time,Ireland,L,Ireland,0,"Mathematics, NLP, Kubernetes",Master,2,Consulting,2025-03-29,2025-04-15,8.2,Smart Analytics,False,False,17,Medium
AI12965,Machine Learning Engineer,66161,USD,Full Time,Ireland,S,Ireland,50,"Data Visualization, Git, Computer Vision, Java, Python",Master,8,Media,2025-03-11,2025-05-13,8.1,Smart Analytics,False,False,63,Medium
AI06229,Data Scientist,65984,GBP,Contract,United Kingdom,S,United Kingdom,100,"Statistics, Data Visualization, Python",PhD,0,Retail,2024-01-08,2024-02-13,9.9,Smart Analytics,False,False,36,Medium
AI14610,Ml Ops Engineer,65816,USD,Full Time,Australia,L,Australia,100,"Python, Docker, Deep Learning, AWS, Linux",PhD,0,Education,2025-03-24,2025-05-23,7.8,Smart Analytics,True,False,60,Medium
AI01253,Head Of Ai,65792,USD,Contract,Australia,L,Australia,0,"AWS, Docker, Git, Python",Bachelor,1,Technology,2024-08-27,2024-11-04,9.4,Smart Analytics,False,True,69,Medium
AI06466,Principal Data Scientist,65756,USD,Contract,Sweden,S,Germany,100,"Linux, Deep Learning, Git",Master,0,Finance,2024-06-05,2024-07-01,7.7,Smart Analytics,False,False,26,Medium
AI00118,Data Analyst,65570,USD,Full Time,Ireland,S,Ireland,50,"PyTorch, SQL, MLOps, AWS, TensorFlow",Associate,7,Retail,2024-10-22,2024-11-06,9.9,Smart Analytics,False,False,15,Medium
AI09365,Data Scientist,65486,USD,Part Time,United States,M,United States,0,"AWS, GCP, SQL",Master,0,Transportation,2024-07-21,2024-08-24,9.6,Smart Analytics,False,True,34,Medium
AI07262,Machine Learning Researcher,65378,USD,Part Time,Israel,L,Israel,50,"GCP, Java, SQL, Mathematics",PhD,2,Consulting,2025-01-17,2025-02-01,10.0,Smart Analytics,False,False,15,Medium
AI05969,Ai Consultant,65348,USD,Contract,China,L,China,0,"Tableau, Scala, Hadoop, AWS, GCP",PhD,0,Healthcare,2024-10-16,2024-12-10,8.1,Smart Analytics,False,False,55,Medium
AI06351,Data Analyst,65245,USD,Contract,Australia,L,Australia,50,"MLOps, Kubernetes, Azure, Computer Vision",Associate,0,Media,2024-09-15,2024-10-18,5.5,Smart Analytics,False,False,33,Medium
AI07808,Ai Product Manager,65229,GBP,FT,United Kingdom,M,United Kingdom,100,"TensorFlow, Statistics, Data Visualization",PhD,1,Government,2024-11-30,2025-01-08,5.3,Smart Analytics,False,False,39,Medium
AI03465,Nlp Engineer,65139,USD,Part Time,Austria,M,Austria,50,"Scala, Java, Data Visualization",Associate,2,Retail,2024-08-30,2024-10-19,6.3,Smart Analytics,False,False,50,Medium
AI09428,Ai Architect,65100,USD,Contract,Japan,M,Denmark,50,"PyTorch, TensorFlow, Python",PhD,3,Automotive,2024-04-10,2024-05-12,8.9,Smart Analytics,False,False,32,Medium
AI10719,Data Engineer,65049,EUR,FT,Germany,M,Austria,50,"Mathematics, Linux, Computer Vision, Python",Bachelor,1,Energy,2024-08-28,2024-10-15,5.9,Smart Analytics,False,False,48,Medium
AI02742,Data Analyst,65032,EUR,FT,Netherlands,L,France,100,"R, Statistics, Tableau, Mathematics",Master,0,Gaming,2025-02-10,2025-04-13,8.5,Smart Analytics,False,False,62,Medium
AI09312,Computer Vision Engineer,65020,USD,Part Time,Canada,S,Canada,50,"Tableau, Hadoop, Statistics, Python",Associate,2,Media,2024-04-22,2024-06-01,6.4,Smart Analytics,False,False,40,Medium
AI09774,Data Scientist,64902,USD,Contract,Sweden,M,Sweden,50,"AWS, SQL, Linux",PhD,1,Finance,2025-03-28,2025-05-08,6.2,Smart Analytics,False,True,41,Medium
AI00962,Ai Research Scientist,64687,USD,Full Time,Singapore,L,United Kingdom,50,"Statistics, TensorFlow, Data Visualization",Associate,0,Government,2025-02-05,2025-04-04,9.2,Smart Analytics,False,False,58,Medium
AI13517,Research Scientist,64681,USD,FT,Canada,M,Canada,0,"NLP, Python, SQL",Master,1,Retail,2024-02-01,2024-02-23,5.3,Smart Analytics,False,False,22,Medium
AI00122,Principal Data Scientist,64531,USD,Part Time,China,L,Netherlands,50,"Git, SQL, Scala, Python, Computer Vision",PhD,0,Retail,2025-03-26,2025-04-13,7.0,Smart Analytics,False,False,18,Medium
AI00306,Data Analyst,64384,USD,Part Time,Australia,L,Finland,0,"Python, Kubernetes, Scala, Linux",PhD,0,Consulting,2024-02-23,2024-03-31,6.3,Smart Analytics,True,False,37,Medium
AI09131,Data Analyst,64346,USD,Full Time,China,L,China,0,"Linux, TensorFlow, Python",Associate,3,Technology,2024-05-16,2024-07-09,9.3,Smart Analytics,False,False,54,Medium
AI01067,Autonomous Systems Engineer,64276,USD,Full Time,Australia,L,Australia,50,"R, Docker, SQL, NLP",Bachelor,0,Consulting,2024-03-04,2024-04-27,7.5,Smart Analytics,False,False,54,Medium
AI03082,Autonomous Systems Engineer,64081,USD,Full Time,Israel,L,Austria,50,"Docker, Azure, Computer Vision, Deep Learning",Master,2,Finance,2025-01-04,2025-02-01,8.9,Smart Analytics,False,False,28,Medium
AI08604,Ai Specialist,64053,USD,Full Time,India,L,Japan,100,"Tableau, SQL, AWS, Data Visualization, Git",Associate,1,Manufacturing,2024-09-14,2024-10-17,5.3,Smart Analytics,False,False,33,Medium
AI05583,Head Of Ai,63895,USD,Full Time,China,L,China,50,"Python, Git, Statistics, TensorFlow, Hadoop",Associate,1,Media,2025-02-04,2025-04-06,7.9,Smart Analytics,True,False,61,Medium
AI00500,Machine Learning Engineer,63866,USD,FT,Sweden,L,Sweden,100,"Python, GCP, Data Visualization",Bachelor,0,Media,2025-02-28,2025-04-12,8.6,Smart Analytics,True,False,43,Medium
AI12813,Machine Learning Engineer,63838,USD,Full Time,Singapore,L,Singapore,50,"Spark, PyTorch, Data Visualization",Bachelor,0,Media,2024-04-18,2024-05-04,9.4,Smart Analytics,False,False,16,Medium
AI04524,Autonomous Systems Engineer,63743,GBP,Part Time,United Kingdom,S,France,100,"Scala, GCP, Hadoop",Bachelor,0,Finance,2024-10-25,2024-11-29,7.6,Smart Analytics,False,False,35,Medium
AI13085,Nlp Engineer,63604,USD,Part Time,Canada,S,Canada,0,"Scala, Java, Linux, Azure",Master,1,Government,2024-09-06,2024-11-13,8.9,Smart Analytics,False,False,68,Medium
AI03571,Ai Architect,63535,USD,Contract,Austria,L,Austria,50,"Linux, Python, Data Visualization",PhD,0,Gaming,2024-03-02,2024-03-18,5.2,Smart Analytics,False,False,16,Medium
AI12956,Autonomous Systems Engineer,63372,EUR,Full Time,Netherlands,L,Netherlands,100,"AWS, Scala, Hadoop, Mathematics, Statistics",Bachelor,0,Retail,2024-06-22,2024-08-05,5.8,Smart Analytics,False,True,44,Medium
AI11338,Ai Software Engineer,63353,EUR,Full Time,France,S,France,50,"Computer Vision, Hadoop, NLP, GCP, SQL",Bachelor,1,Gaming,2024-03-24,2024-05-19,7.4,Smart Analytics,False,False,56,Medium
AI10684,Machine Learning Engineer,63327,USD,Part Time,Singapore,L,Singapore,100,"Tableau, Kubernetes, Python, Computer Vision, Linux",PhD,0,Healthcare,2025-01-05,2025-03-13,9.6,Smart Analytics,False,False,67,Medium
AI00363,Computer Vision Engineer,63231,EUR,Part Time,Germany,L,Germany,50,"Statistics, Spark, Data Visualization, Git",Bachelor,1,Real Estate,2024-12-12,2025-02-21,6.8,Smart Analytics,False,False,71,Medium
AI08234,Research Scientist,62960,USD,Full Time,United States,M,United States,50,"Hadoop, Python, Azure, Computer Vision",Master,0,Transportation,2024-05-07,2024-06-15,5.4,Smart Analytics,False,False,39,Medium
AI09022,Robotics Engineer,62909,USD,Full Time,Australia,M,Australia,50,"Azure, Kubernetes, Docker, Tableau, Linux",Associate,1,Energy,2024-12-07,2025-02-09,10.0,Smart Analytics,False,False,64,Medium
AI10041,Research Scientist,62503,USD,Contract,Canada,S,Canada,50,"SQL, Java, Statistics, TensorFlow, Python",PhD,1,Telecommunications,2024-01-11,2024-01-30,9.9,Smart Analytics,False,False,19,Medium
AI13129,Robotics Engineer,62474,EUR,Part Time,Germany,M,Germany,50,"Scala, R, Kubernetes, GCP, Java",Master,1,Telecommunications,2024-04-17,2024-06-06,8.7,Smart Analytics,False,False,50,Medium
AI05094,Data Analyst,62471,USD,FT,Sweden,L,Sweden,100,"Mathematics, Git, Spark",PhD,0,Gaming,2024-02-24,2024-04-25,6.9,Smart Analytics,False,False,61,Medium
AI09491,Ml Ops Engineer,62239,USD,Part Time,Israel,S,Israel,100,"Hadoop, Scala, SQL, Azure",PhD,3,Gaming,2025-01-23,2025-03-18,6.7,Smart Analytics,False,False,54,Medium
AI05896,Nlp Engineer,62094,USD,Part Time,Finland,S,Finland,100,"Python, NLP, Data Visualization, TensorFlow",Bachelor,4,Retail,2024-12-10,2025-01-08,8.7,Smart Analytics,True,False,29,Medium
AI02989,Ai Architect,61891,USD,Part Time,Ireland,L,Norway,50,"Python, GCP, TensorFlow",Bachelor,1,Manufacturing,2025-03-08,2025-03-23,8.7,Smart Analytics,True,False,15,Medium
AI10440,Ai Research Scientist,61762,EUR,Contract,Netherlands,S,Netherlands,50,"Scala, Computer Vision, Data Visualization, PyTorch, Azure",Bachelor,1,Automotive,2024-07-16,2024-07-30,7.1,Smart Analytics,False,False,14,Medium
AI02050,Autonomous Systems Engineer,61701,USD,Full Time,Sweden,S,Sweden,50,"Scala, Docker, Tableau",Master,1,Technology,2024-08-15,2024-10-19,7.1,Smart Analytics,False,False,65,Medium
AI01046,Machine Learning Researcher,61681,USD,Contract,India,M,India,50,"AWS, Java, TensorFlow",Associate,4,Finance,2025-04-14,2025-05-15,10.0,Smart Analytics,False,True,31,Medium
AI08571,Head Of Ai,61640,USD,Full Time,Finland,L,Finland,50,"Git, Docker, Kubernetes, Data Visualization, Scala",PhD,2,Gaming,2024-04-10,2024-05-08,8.4,Smart Analytics,False,False,28,Medium
AI03054,Ml Ops Engineer,61525,USD,Part Time,Japan,L,Japan,100,"Data Visualization, Statistics, AWS, Computer Vision",Associate,2,Finance,2024-07-05,2024-09-06,9.7,Smart Analytics,False,False,63,Medium
AI10080,Machine Learning Researcher,61517,USD,Full Time,Austria,S,Austria,0,"Spark, Deep Learning, Tableau, TensorFlow, Docker",PhD,4,Media,2024-04-19,2024-05-16,8.1,Smart Analytics,False,False,27,Medium
AI13815,Ai Product Manager,61352,EUR,Full Time,France,M,Sweden,100,"Mathematics, Computer Vision, SQL",PhD,0,Gaming,2024-12-07,2025-02-03,9.8,Smart Analytics,False,False,58,Medium
AI14147,Autonomous Systems Engineer,61327,USD,Contract,India,L,Japan,50,"Hadoop, Spark, GCP, Linux",Master,1,Government,2024-03-11,2024-05-20,6.7,Smart Analytics,False,False,70,Medium
AI10682,Nlp Engineer,60774,USD,FT,Sweden,L,Sweden,0,"TensorFlow, SQL, Data Visualization, Scala",PhD,0,Manufacturing,2024-09-20,2024-11-17,6.7,Smart Analytics,False,False,58,Medium
AI00913,Computer Vision Engineer,60462,GBP,Contract,United Kingdom,S,United Kingdom,50,"PyTorch, Kubernetes, Docker, Spark",Bachelor,0,Retail,2024-01-22,2024-03-08,8.1,Smart Analytics,False,False,46,Medium
AI11021,Ai Product Manager,60315,USD,Contract,India,L,India,50,"PyTorch, NLP, SQL, Java, GCP",Associate,1,Manufacturing,2024-10-19,2024-11-03,7.1,Smart Analytics,False,False,15,Medium
AI05203,Ai Architect,60296,USD,Full Time,Japan,S,Ireland,100,"GCP, Mathematics, Azure",Associate,3,Government,2025-03-12,2025-04-18,8.6,Smart Analytics,False,False,37,Medium
AI10971,Machine Learning Engineer,60204,USD,FT,Japan,L,Japan,0,"Azure, Computer Vision, Linux",PhD,0,Energy,2025-03-19,2025-04-29,7.0,Smart Analytics,False,False,41,Medium
AI10488,Ai Software Engineer,60003,USD,Contract,China,L,China,0,"Python, AWS, Deep Learning",Master,4,Retail,2024-04-03,2024-04-29,9.2,Smart Analytics,True,False,26,Medium
AI04036,Ai Consultant,59754,USD,Contract,Japan,M,India,100,"Java, R, Deep Learning, TensorFlow",Master,3,Energy,2024-12-06,2025-01-19,5.8,Smart Analytics,False,False,44,Medium
AI06306,Data Scientist,59732,USD,Full Time,Ireland,L,Ireland,50,"Scala, Hadoop, Mathematics, Linux",PhD,3,Technology,2024-04-27,2024-05-16,8.7,Smart Analytics,False,False,19,Medium
AI01915,Deep Learning Engineer,59675,USD,Contract,China,L,China,0,"Docker, R, GCP, NLP",Bachelor,0,Healthcare,2025-01-11,2025-03-10,8.0,Smart Analytics,False,False,58,Medium
AI01770,Machine Learning Researcher,59459,USD,Part Time,Australia,L,Australia,50,"Java, R, Deep Learning",Associate,0,Automotive,2024-09-22,2024-11-09,6.8,Smart Analytics,False,False,48,Medium
AI00130,Ai Software Engineer,59405,USD,Full Time,Austria,L,Austria,100,"Spark, Python, Deep Learning, Linux, Java",Bachelor,1,Consulting,2025-03-18,2025-04-12,6.0,Smart Analytics,False,False,25,Medium
AI11077,Ai Research Scientist,59211,USD,Contract,Australia,S,Australia,50,"Kubernetes, NLP, Linux",Bachelor,1,Technology,2024-03-07,2024-04-29,8.3,Smart Analytics,False,False,53,Medium
AI08894,Robotics Engineer,59056,USD,Part Time,Singapore,S,Singapore,0,"Python, Computer Vision, Java",PhD,1,Energy,2024-06-07,2024-08-09,7.6,Smart Analytics,True,False,63,Medium
AI03048,Nlp Engineer,59008,USD,Contract,Japan,M,Japan,0,"Git, Linux, Hadoop, GCP, MLOps",Bachelor,2,Education,2024-05-15,2024-07-23,7.0,Smart Analytics,False,False,69,Medium
AI00432,Data Scientist,58778,EUR,Part Time,France,M,France,50,"PyTorch, Kubernetes, Mathematics, GCP, Linux",Associate,0,Automotive,2024-11-27,2025-01-07,5.5,Smart Analytics,False,False,41,Medium
AI14333,Ai Specialist,58735,USD,Contract,South Korea,L,South Korea,50,"Statistics, Docker, Computer Vision, Git, Kubernetes",Master,0,Consulting,2025-03-24,2025-06-02,7.7,Smart Analytics,False,False,70,Medium
AI07936,Data Engineer,58514,USD,Full Time,India,S,India,100,"GCP, Docker, SQL",Master,4,Finance,2025-02-08,2025-04-10,7.7,Smart Analytics,False,False,61,Medium
AI14328,Head Of Ai,58237,USD,Contract,China,M,China,50,"Java, Computer Vision, Hadoop, Deep Learning, Statistics",PhD,3,Education,2024-07-03,2024-09-08,9.0,Smart Analytics,False,False,67,Medium
AI14340,Ai Architect,58189,EUR,Part Time,Germany,S,Switzerland,100,"Scala, Tableau, Git",Associate,0,Gaming,2024-02-04,2024-04-14,7.8,Smart Analytics,False,False,70,Medium
AI11950,Ml Ops Engineer,58142,EUR,Contract,Germany,M,Germany,50,"Scala, Docker, SQL, Hadoop, PyTorch",Bachelor,1,Gaming,2024-02-04,2024-03-27,7.1,Smart Analytics,False,False,52,Medium
AI14997,Machine Learning Researcher,57811,GBP,Contract,United Kingdom,M,United Kingdom,0,"Mathematics, Docker, SQL, Deep Learning",Master,0,Government,2024-10-16,2024-10-30,8.2,Smart Analytics,False,False,14,Medium
AI09776,Head Of Ai,57731,USD,Part Time,Finland,S,Finland,50,"Kubernetes, MLOps, Mathematics",Associate,3,Government,2024-09-16,2024-11-23,8.3,Smart Analytics,False,False,68,Medium
AI04716,Nlp Engineer,57692,USD,Contract,Austria,S,United Kingdom,100,"Deep Learning, MLOps, PyTorch, Git, Mathematics",Associate,2,Finance,2024-04-28,2024-07-06,8.3,Smart Analytics,False,False,69,Medium
AI00946,Data Engineer,57458,USD,Contract,Israel,S,Denmark,50,"MLOps, NLP, Java, Docker",Associate,4,Finance,2024-06-10,2024-07-18,8.1,Smart Analytics,False,False,38,Medium
AI00155,Machine Learning Researcher,57388,USD,Full Time,Canada,L,Canada,0,"Python, GCP, TensorFlow",Associate,1,Consulting,2024-01-12,2024-02-12,8.3,Smart Analytics,True,False,31,Medium
AI03630,Data Scientist,57086,USD,Part Time,Singapore,S,Singapore,50,"SQL, Python, Java, Data Visualization, GCP",Master,1,Healthcare,2025-03-25,2025-05-05,9.4,Smart Analytics,False,False,41,Medium
AI04240,Machine Learning Engineer,56994,USD,Full Time,India,L,India,100,"Python, PyTorch, Java",Master,0,Transportation,2024-03-11,2024-04-18,7.2,Smart Analytics,True,False,38,Medium
AI01610,Nlp Engineer,56991,USD,FT,Finland,M,Finland,0,"Java, Hadoop, Tableau, Python, GCP",Associate,1,Manufacturing,2024-06-15,2024-08-24,7.9,Smart Analytics,False,False,70,Medium
AI03278,Ai Software Engineer,56871,USD,FT,Austria,L,Austria,100,"Linux, Scala, Python, Mathematics",Associate,1,Education,2025-02-01,2025-03-09,5.5,Smart Analytics,False,False,36,Medium
AI04509,Machine Learning Engineer,56785,EUR,FT,France,M,France,100,"Mathematics, AWS, MLOps, TensorFlow",Master,0,Real Estate,2024-04-02,2024-06-08,5.6,Smart Analytics,False,False,67,Medium
AI12069,Research Scientist,56616,USD,Contract,Australia,S,Australia,0,"SQL, PyTorch, Azure, Docker, MLOps",PhD,0,Technology,2024-07-28,2024-08-16,5.9,Smart Analytics,False,False,19,Medium
AI02538,Deep Learning Engineer,56556,USD,Full Time,China,S,China,100,"Kubernetes, PyTorch, Azure",Master,2,Education,2024-10-12,2024-10-28,8.9,Smart Analytics,False,False,16,Medium
AI12522,Principal Data Scientist,56433,USD,Part Time,Austria,M,Austria,0,"NLP, Java, Docker",Bachelor,2,Government,2025-03-11,2025-05-04,9.6,Smart Analytics,False,False,54,Medium
AI01260,Ai Software Engineer,56412,EUR,FT,Netherlands,S,Netherlands,50,"Python, Hadoop, TensorFlow",Bachelor,0,Energy,2024-12-21,2025-01-22,7.1,Smart Analytics,True,False,32,Medium
AI09155,Data Scientist,56288,USD,Contract,China,S,China,50,"Spark, Python, Tableau, Kubernetes, Azure",Associate,3,Healthcare,2024-04-30,2024-06-04,9.9,Smart Analytics,False,False,35,Medium
AI11335,Machine Learning Engineer,56242,USD,Part Time,South Korea,S,Austria,50,"Python, Kubernetes, Tableau",Master,3,Telecommunications,2024-08-17,2024-10-06,6.4,Smart Analytics,True,False,50,Medium
AI06108,Deep Learning Engineer,56106,USD,Part Time,South Korea,M,United States,100,"Spark, AWS, Kubernetes, Java, Mathematics",Master,1,Healthcare,2024-06-18,2024-08-28,5.9,Smart Analytics,False,False,71,Medium
AI06019,Ai Research Scientist,55981,USD,Part Time,Finland,M,Finland,100,"Git, Docker, Mathematics, Python",PhD,3,Retail,2024-11-14,2025-01-26,9.8,Smart Analytics,False,False,73,Medium
AI05972,Ai Architect,55980,USD,Part Time,Finland,S,Finland,100,"Mathematics, Statistics, SQL, Computer Vision",Master,2,Technology,2024-05-01,2024-06-27,9.7,Smart Analytics,False,False,57,Medium
AI02445,Data Scientist,55748,USD,FT,Finland,L,Finland,50,"TensorFlow, Mathematics, Scala",Master,1,Finance,2024-03-14,2024-05-23,5.5,Smart Analytics,False,False,70,Medium
AI01642,Machine Learning Researcher,55694,USD,Part Time,India,L,China,0,"Spark, Scala, Tableau",Associate,0,Consulting,2025-03-19,2025-05-22,9.1,Smart Analytics,False,False,64,Medium
AI04304,Ai Research Scientist,55665,USD,Part Time,Canada,L,Canada,100,"MLOps, Tableau, Azure, Linux, Python",Bachelor,0,Healthcare,2024-06-03,2024-06-24,8.4,Smart Analytics,False,False,21,Medium
AI07905,Robotics Engineer,55168,USD,Full Time,China,L,China,100,"SQL, GCP, Statistics, PyTorch, Scala",PhD,0,Gaming,2025-01-26,2025-04-07,6.4,Smart Analytics,False,False,71,Medium
